dataset,experiment,model_label,backbone,probe,layer_key,layer,layer_label,config_id,manifest_seeds,expected_seeds,loaded_n_seeds,loaded_seeds,missing_loaded_seeds,loaded_seed_source,test_primary_mean,test_primary_std,status,manifest
mvp,main,VideoMAE,ViT-H/16,mlp,id:24,24,Layer 0.75,mvp__videomae__mlp__layer_24,"101,102","42,101,102",3,"42,101,102",,original,64.745534,0.673239,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv;seed_manifest_main_linear_mlp_v1.csv
mvp,main,VideoMAE,ViT-H/16,mlp,id:32,32,Final layer,mvp__videomae__mlp__layer_32,"101,102","42,101,102",3,"42,101,102",,original,62.959218,0.40864,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv
mvp,main,VideoMAE,ViT-H/16,mlp,id:8,8,Layer 0.25,mvp__videomae__mlp__layer_8,"101,102","42,101,102",3,"42,101,102",,original,50.25278,0.440738,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv
mvp,same_L,VideoMAE,ViT-L/16,mlp,id:12,12,12,mvp__same_l__videomae__vit_large_16_224__mlp__layer_12,"101,102","42,101,102",3,"42,101,102",,original,55.915066,1.055643,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,same_L,VideoMAE,ViT-L/16,mlp,id:18,18,18,mvp__same_l__videomae__vit_large_16_224__mlp__layer_18,"101,102","42,101,102",3,"42,101,102",,original,63.228851,0.609476,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,same_L,VideoMAE,ViT-L/16,mlp,id:24,24,24,mvp__same_l__videomae__vit_large_16_224__mlp__layer_24,"101,102","42,101,102",3,"42,101,102",,original,64.880351,1.521171,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,same_L,VideoMAE,ViT-L/16,mlp,id:6,6,6,mvp__same_l__videomae__vit_large_16_224__mlp__layer_6,"101,102","42,101,102",3,"42,101,102",,original,51.129087,1.171914,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,backbone_sweep,VideoMAE-v2,ViT-B/16,mlp,id:12,12,12,mvp__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_12,"101,102","42,101,102",3,"42,101,102",,original,69.228176,1.280312,OK,seed_manifest_layerwise_backbone_sweep_linear_mlp_v1.csv
mvp,backbone_sweep,VideoMAE-v2,ViT-B/16,mlp,id:3,3,3,mvp__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_3,"101,102","42,101,102",3,"42,101,102",,original,49.443883,2.407661,OK,seed_manifest_layerwise_backbone_sweep_linear_mlp_v1.csv
mvp,backbone_sweep,VideoMAE-v2,ViT-B/16,mlp,id:6,6,6,mvp__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_6,"101,102","42,101,102",3,"42,101,102",,original,56.656555,1.580502,OK,seed_manifest_layerwise_backbone_sweep_linear_mlp_v1.csv
mvp,backbone_sweep,VideoMAE-v2,ViT-B/16,mlp,id:9,9,9,mvp__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_9,"101,102","42,101,102",3,"42,101,102",,original,66.026289,0.267518,OK,seed_manifest_layerwise_backbone_sweep_linear_mlp_v1.csv
mvp,main,VideoMAE-v2,ViT-G/16,mlp,id:10,10,Layer 0.25,mvp__videomae_v2__mlp__layer_10,"101,102","42,101,102",3,"42,101,102",,original,52.612066,0.592464,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv
mvp,main,VideoMAE-v2,ViT-G/16,mlp,id:20,20,Layer 0.5,mvp__videomae_v2__mlp__layer_20,"101,102","42,101,102",3,"42,101,102",,original,66.430738,0.440738,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv;seed_manifest_main_linear_mlp_v1.csv
mvp,main,VideoMAE-v2,ViT-G/16,mlp,id:30,30,Layer 0.75,mvp__videomae_v2__mlp__layer_30,"101,102","42,101,102",3,"42,101,102",,original,61.206606,0.233509,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv
mvp,main,VideoMAE-v2,ViT-G/16,mlp,id:40,40,Final layer,mvp__videomae_v2__mlp__layer_40,"101,102","42,101,102",3,"42,101,102",,original,58.779912,1.881702,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv
mvp,same_L,VideoMAE-v2,ViT-L/16,mlp,id:12,12,12,mvp__same_l__videomae_v2__vit_large_16_224__mlp__layer_12,"101,102","42,101,102",3,"42,101,102",,original,64.947759,0.25446,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,same_L,VideoMAE-v2,ViT-L/16,mlp,id:18,18,18,mvp__same_l__videomae_v2__vit_large_16_224__mlp__layer_18,"101,102","42,101,102",3,"42,101,102",,original,68.18335,1.346477,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,same_L,VideoMAE-v2,ViT-L/16,mlp,id:24,24,24,mvp__same_l__videomae_v2__vit_large_16_224__mlp__layer_24,"101,102","42,101,102",3,"42,101,102",,original,57.566565,0.556883,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,same_L,VideoMAE-v2,ViT-L/16,mlp,id:6,6,6,mvp__same_l__videomae_v2__vit_large_16_224__mlp__layer_6,"101,102","42,101,102",3,"42,101,102",,original,48.870914,0.308903,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,ltx,LTX-2B,LTX-2B,temporal_attn,id:17,17,17,mvp__ltx__ltx_video__ltx_2b__temporal_attn__layer_17,"101,102","42,101,102",0,,"42,101,102",,,,MISSING_FROM_LOADER,seed_manifest_mvp_ltx2b_attentive.csv
mvp,ltx,LTX-2B,LTX-2B,temporal_attn,id:21,21,21,mvp__ltx__ltx_video__ltx_2b__temporal_attn__layer_21,"101,102","42,101,102",3,"42,101,102",,ready_manifest,55.443208628244015,2.824514365425451,OK,seed_manifest_mvp_ltx2b_attentive.csv
mvp,ltx,LTX-2B,LTX-2B,temporal_attn,id:29,29,29,mvp__ltx__ltx_video__ltx_2b__temporal_attn__layer_29,"101,102","42,101,102",0,,"42,101,102",,,,MISSING_FROM_LOADER,seed_manifest_mvp_ltx2b_attentive.csv
mvp,ltx,LTX-2B,LTX-2B,temporal_attn,id:38,38,38,mvp__ltx__ltx_video__ltx_2b__temporal_attn__layer_38,"101,102","42,101,102",0,,"42,101,102",,,,MISSING_FROM_LOADER,seed_manifest_mvp_ltx2b_attentive.csv
mvp,main,V-JEPA,ViT-H/16,temporal_attn,id:16,16,Layer 0.5,mvp__jepa_v1__temporal_attn__layer_16,"101,102","42,101,102",3,"42,101,102",,ready_manifest,92.65251095382544,1.8377223970631131,OK,seed_manifest_mvp_jepa_v1_attentive_layerwise_v1.csv
mvp,main,V-JEPA,ViT-H/16,temporal_attn,id:24,24,Layer 0.75,mvp__jepa_v1__temporal_attn__layer_24,"101,102","42,101,102",3,"42,101,102",,ready_manifest,94.97809234917425,0.9118806375779356,OK,seed_manifest_mvp_jepa_v1_attentive_layerwise_v1.csv
mvp,main,V-JEPA,ViT-H/16,temporal_attn,id:32,32,Final layer,mvp__jepa_v1__temporal_attn__layer_32,"101,102","42,101,102",3,"42,101,102",,ready_manifest,92.2143579373104,0.631445702568096,OK,seed_manifest_mvp_jepa_v1_attentive_layerwise_v1.csv
mvp,main,V-JEPA,ViT-H/16,temporal_attn,id:8,8,Layer 0.25,mvp__jepa_v1__temporal_attn__layer_8,"101,102","42,101,102",3,"42,101,102",,ready_manifest,76.03640040444894,2.650220914475458,OK,seed_manifest_mvp_jepa_v1_attentive_layerwise_v1.csv
mvp,same_L,V-JEPA,ViT-L/16,temporal_attn,id:12,12,12,mvp__same_l__jepa_v1__vitl16_224__temporal_attn__layer_12,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,91.44,0.94,OK,seed_manifest_layerwise_same_l_attentive_v1.csv
mvp,same_L,V-JEPA,ViT-L/16,temporal_attn,id:18,18,18,mvp__same_l__jepa_v1__vitl16_224__temporal_attn__layer_18,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,93.46,0.41,OK,seed_manifest_layerwise_same_l_attentive_v1.csv
mvp,same_L,V-JEPA,ViT-L/16,temporal_attn,id:24,24,24,mvp__same_l__jepa_v1__vitl16_224__temporal_attn__layer_24,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,90.66,3.13,OK,seed_manifest_layerwise_same_l_attentive_v1.csv
mvp,same_L,V-JEPA,ViT-L/16,temporal_attn,id:6,6,6,mvp__same_l__jepa_v1__vitl16_224__temporal_attn__layer_6,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,75.46,1.44,OK,seed_manifest_layerwise_same_l_attentive_v1.csv
mvp,main,V-JEPA 2,ViT-G/16,temporal_attn,id:10,10,Layer 0.25,mvp__jepa_v2__temporal_attn__layer_10,"101,102","42,101,102",3,"42,101,102",,ready_manifest,49.41017863161443,1.5997902644160205,OK,seed_manifest_layerwise_main_attentive_mvp_v1.csv;seed_manifest_mvp_jepa_v2_attentive_layerwise_v1.csv
mvp,main,V-JEPA 2,ViT-G/16,temporal_attn,id:20,20,Layer 0.5,mvp__jepa_v2__temporal_attn__layer_20,"101,102","42,101,102",3,"42,101,102",,ready_manifest,58.84732052578362,3.0652186837662567,OK,seed_manifest_layerwise_main_attentive_mvp_v1.csv;seed_manifest_mvp_jepa_v2_attentive_layerwise_v1.csv
mvp,main,V-JEPA 2,ViT-G/16,temporal_attn,id:30,30,Layer 0.75,mvp__jepa_v2__temporal_attn__layer_30,"101,102","42,101,102",3,"42,101,102",,ready_manifest,89.88877654196158,4.1183846014997645,OK,seed_manifest_layerwise_main_attentive_mvp_v1.csv;seed_manifest_mvp_jepa_v2_attentive_layerwise_v1.csv
mvp,main,V-JEPA 2,ViT-G/16,temporal_attn,id:40,40,Final layer,mvp__jepa_v2__temporal_attn__layer_40,"101,102","42,101,102",3,"42,101,102",,ready_manifest,94.37141894169194,0.3550944979053908,OK,seed_manifest_layerwise_main_attentive_mvp_v1.csv;seed_manifest_mvp_jepa_v2_attentive_layerwise_v1.csv
mvp,same_L,V-JEPA 2,ViT-L/16,temporal_attn,id:12,12,12,mvp__same_l__jepa_v2__vitl_256__temporal_attn__layer_12,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,84.16,5.11,OK,seed_manifest_layerwise_same_l_attentive_v1.csv
mvp,same_L,V-JEPA 2,ViT-L/16,temporal_attn,id:18,18,18,mvp__same_l__jepa_v2__vitl_256__temporal_attn__layer_18,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,93.36,0.76,OK,seed_manifest_layerwise_same_l_attentive_v1.csv
mvp,same_L,V-JEPA 2,ViT-L/16,temporal_attn,id:24,24,24,mvp__same_l__jepa_v2__vitl_256__temporal_attn__layer_24,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,93.02,0.54,OK,seed_manifest_layerwise_same_l_attentive_v1.csv
mvp,same_L,V-JEPA 2,ViT-L/16,temporal_attn,id:6,6,6,mvp__same_l__jepa_v2__vitl_256__temporal_attn__layer_6,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,53.02,2.59,OK,seed_manifest_layerwise_same_l_attentive_v1.csv
mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,temporal_attn,id:12,12,12,mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_12,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,90.12,1.13,OK,seed_manifest_layerwise_backbone_sweep_attentive_v1.csv
mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,temporal_attn,id:3,3,3,mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_3,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,50.86,1.43,OK,seed_manifest_layerwise_backbone_sweep_attentive_v1.csv
mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,temporal_attn,id:6,6,6,mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_6,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,78.67,8.01,OK,seed_manifest_layerwise_backbone_sweep_attentive_v1.csv
mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,temporal_attn,id:9,9,9,mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_9,"101,102","42,101,102",0,,"42,101,102",,,,MISSING_FROM_LOADER,seed_manifest_layerwise_backbone_sweep_attentive_v1.csv
mvp,backbone_sweep,V-JEPA 2.1,ViT-G/16,temporal_attn,id:10,10,10,mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_10,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,52.54,3.33,OK,seed_manifest_layerwise_backbone_sweep_attentive_v1.csv
mvp,backbone_sweep,V-JEPA 2.1,ViT-G/16,temporal_attn,id:20,20,20,mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_20,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,75.26,1.22,OK,seed_manifest_layerwise_backbone_sweep_attentive_v1.csv
mvp,backbone_sweep,V-JEPA 2.1,ViT-G/16,temporal_attn,id:30,30,30,mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_30,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,84.63,12.5,OK,seed_manifest_layerwise_backbone_sweep_attentive_v1.csv
mvp,backbone_sweep,V-JEPA 2.1,ViT-G/16,temporal_attn,id:40,40,40,mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_40,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,89.45,3.93,OK,seed_manifest_layerwise_backbone_sweep_attentive_v1.csv
mvp,main,V-JEPA 2.1,ViT-Gigantic/16,temporal_attn,id:12,12,Layer 0.25,mvp__jepa_v2_1__temporal_attn__layer_12,"101,102","42,101,102",3,"42,101,102",,ready_manifest,51.2639029322548,0.3033367037411523,OK,seed_manifest_mvp_jepa_v2_1_attentive_layerwise_v1.csv
mvp,main,V-JEPA 2.1,ViT-Gigantic/16,temporal_attn,id:24,24,Layer 0.5,mvp__jepa_v2_1__temporal_attn__layer_24,"101,102","42,101,102",3,"42,101,102",,ready_manifest,70.71115604988204,7.226754850822909,OK,seed_manifest_mvp_jepa_v2_1_attentive_layerwise_v1.csv
mvp,main,V-JEPA 2.1,ViT-Gigantic/16,temporal_attn,id:38,38,Layer 0.75,mvp__jepa_v2_1__temporal_attn__layer_38,"101,102","42,101,102",3,"42,101,102",,ready_manifest,89.11358274351196,8.818432301748725,OK,seed_manifest_mvp_jepa_v2_1_attentive_layerwise_v1.csv
mvp,main,V-JEPA 2.1,ViT-Gigantic/16,temporal_attn,id:48,48,Final layer,mvp__jepa_v2_1__temporal_attn__layer_48,"101,102","42,101,102",3,"42,101,102",,ready_manifest,92.51769464105156,0.440738012491473,OK,seed_manifest_mvp_jepa_v2_1_attentive_layerwise_v1.csv
mvp,same_L,V-JEPA 2.1,ViT-L/16,temporal_attn,id:12,12,12,mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_12,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,81.4,5.0,OK,seed_manifest_layerwise_same_l_attentive_v1.csv
mvp,same_L,V-JEPA 2.1,ViT-L/16,temporal_attn,id:18,18,18,mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_18,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,78.19,15.14,OK,seed_manifest_layerwise_same_l_attentive_v1.csv
mvp,same_L,V-JEPA 2.1,ViT-L/16,temporal_attn,id:24,24,24,mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_24,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,90.06,4.93,OK,seed_manifest_layerwise_same_l_attentive_v1.csv
mvp,same_L,V-JEPA 2.1,ViT-L/16,temporal_attn,id:6,6,6,mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_6,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,57.03,3.08,OK,seed_manifest_layerwise_same_l_attentive_v1.csv
mvp,main,VideoMAE,ViT-H/16,temporal_attn,id:16,16,Layer 0.5,mvp__videomae__temporal_attn__layer_16,"101,102","42,101,102",3,"42,101,102",,ready_manifest,83.11425682507581,1.2259206929203486,OK,seed_manifest_layerwise_main_attentive_mvp_v1.csv
mvp,main,VideoMAE,ViT-H/16,temporal_attn,id:24,24,Layer 0.75,mvp__videomae__temporal_attn__layer_24,"101,102","42,101,102",3,"42,101,102",,ready_manifest,91.8773171553758,0.1544514895502348,OK,seed_manifest_layerwise_main_attentive_mvp_v1.csv
mvp,main,VideoMAE,ViT-H/16,temporal_attn,id:32,32,Final layer,mvp__videomae__temporal_attn__layer_32,"101,102","42,101,102",3,"42,101,102",,ready_manifest,86.68688911358274,1.0811604268517427,OK,seed_manifest_layerwise_main_attentive_mvp_v1.csv
mvp,main,VideoMAE,ViT-H/16,temporal_attn,id:8,8,Layer 0.25,mvp__videomae__temporal_attn__layer_8,"101,102","42,101,102",3,"42,101,102",,ready_manifest,61.813279406808206,3.172304041669069,OK,seed_manifest_layerwise_main_attentive_mvp_v1.csv
mvp,same_L,VideoMAE,ViT-L/16,temporal_attn,id:12,12,12,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_12,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,76.0,2.49,OK,seed_manifest_layerwise_same_l_attentive_v1.csv
mvp,same_L,VideoMAE,ViT-L/16,temporal_attn,id:18,18,18,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_18,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,85.91,1.7,OK,seed_manifest_layerwise_same_l_attentive_v1.csv
mvp,same_L,VideoMAE,ViT-L/16,temporal_attn,id:24,24,24,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_24,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,89.79,0.46,OK,seed_manifest_layerwise_same_l_attentive_v1.csv
mvp,same_L,VideoMAE,ViT-L/16,temporal_attn,id:6,6,6,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_6,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,67.14,1.87,OK,seed_manifest_layerwise_same_l_attentive_v1.csv
mvp,backbone_sweep,VideoMAE-v2,ViT-B/16,temporal_attn,id:12,12,12,mvp__backbone_sweep__videomae_v2__vit_base_16_224__temporal_attn__layer_12,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,71.62,3.2,OK,seed_manifest_layerwise_backbone_sweep_attentive_v1.csv
mvp,backbone_sweep,VideoMAE-v2,ViT-B/16,temporal_attn,id:3,3,3,mvp__backbone_sweep__videomae_v2__vit_base_16_224__temporal_attn__layer_3,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,69.94,1.54,OK,seed_manifest_layerwise_backbone_sweep_attentive_v1.csv
mvp,backbone_sweep,VideoMAE-v2,ViT-B/16,temporal_attn,id:6,6,6,mvp__backbone_sweep__videomae_v2__vit_base_16_224__temporal_attn__layer_6,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,74.49,1.89,OK,seed_manifest_layerwise_backbone_sweep_attentive_v1.csv
mvp,backbone_sweep,VideoMAE-v2,ViT-B/16,temporal_attn,id:9,9,9,mvp__backbone_sweep__videomae_v2__vit_base_16_224__temporal_attn__layer_9,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,86.15,1.17,OK,seed_manifest_layerwise_backbone_sweep_attentive_v1.csv
mvp,main,VideoMAE-v2,ViT-G/16,temporal_attn,id:10,10,Layer 0.25,mvp__videomae_v2__temporal_attn__layer_10,"101,102","42,101,102",3,"42,101,102",,ready_manifest,71.14930906639702,0.9174693352758028,OK,seed_manifest_layerwise_main_attentive_mvp_v1.csv
mvp,main,VideoMAE-v2,ViT-G/16,temporal_attn,id:20,20,Layer 0.5,mvp__videomae_v2__temporal_attn__layer_20,"101,102","42,101,102",3,"42,101,102",,ready_manifest,88.13616447590157,1.719898998607761,OK,seed_manifest_layerwise_main_attentive_mvp_v1.csv
mvp,main,VideoMAE-v2,ViT-G/16,temporal_attn,id:30,30,Layer 0.75,mvp__videomae_v2__temporal_attn__layer_30,"101,102","42,101,102",3,"42,101,102",,ready_manifest,89.85507246376808,3.267557799289865,OK,seed_manifest_layerwise_main_attentive_mvp_v1.csv
mvp,main,VideoMAE-v2,ViT-G/16,temporal_attn,id:40,40,Final layer,mvp__videomae_v2__temporal_attn__layer_40,"101,102","42,101,102",3,"42,101,102",,ready_manifest,79.47421638018197,1.950182155913598,OK,seed_manifest_layerwise_main_attentive_mvp_v1.csv
mvp,same_L,VideoMAE-v2,ViT-L/16,temporal_attn,id:12,12,12,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_12,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,66.6,8.3,OK,seed_manifest_layerwise_same_l_attentive_v1.csv
mvp,same_L,VideoMAE-v2,ViT-L/16,temporal_attn,id:18,18,18,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_18,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,87.87,1.53,OK,seed_manifest_layerwise_same_l_attentive_v1.csv
mvp,same_L,VideoMAE-v2,ViT-L/16,temporal_attn,id:24,24,24,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_24,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,79.61,3.57,OK,seed_manifest_layerwise_same_l_attentive_v1.csv
mvp,same_L,VideoMAE-v2,ViT-L/16,temporal_attn,id:6,6,6,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_6,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,59.32,3.24,OK,seed_manifest_layerwise_same_l_attentive_v1.csv
